"region","Thu.week",".fitted",".se.fit",".fittedLoess",".se.fitLoess","week","year","month","flu.week","t","fit.week","ili","viz","iliProp","pop","cov_z.y","alpha_z.y","cov_below5","incl.lm","ILIc","IR","regionName","incl.lm2","ir.dt","wknum","season","epi.thresh","epi.week","incl.analysis","has.epi","in.season"
"R10",2003-08-07,-0.0517835215092673,0.00447781890474868,0.278767078304167,0.0108451245967817,2003-08-03,2003,8,FALSE,136,TRUE,491,207133,0.00237045762867336,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,2813.30015815065,0.237045762867336,"Seattle",FALSE,-0.0417213154368305,32,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-08-14,-0.0504068142349293,0.00440438891876032,0.278609083478462,0.0108052815729689,2003-08-10,2003,8,FALSE,137,TRUE,537,208365,0.00257720826434382,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,3076.86799374114,0.257720826434382,"Seattle",FALSE,-0.0208882570440799,33,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-08-21,-0.0475804935897028,0.00434170298390359,0.278325428215699,0.0107470234247387,2003-08-17,2003,8,FALSE,138,TRUE,557,210211,0.0026497186160572,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,3191.46270486744,0.26497186160572,"Seattle",FALSE,-0.0133535666099786,34,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-08-28,-0.0433457071411969,0.00430978813490211,0.27792362595925,0.0106727377926466,2003-08-24,2003,8,FALSE,139,TRUE,516,211323,0.00244175977058815,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,2956.54354705852,0.244175977058815,"Seattle",FALSE,-0.0337476489004349,35,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-09-04,-0.037763999775557,0.00432986566830916,0.27741119015249,0.0105849818956628,2003-08-31,2003,9,FALSE,140,TRUE,509,188694,0.00269748905635579,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,2916.43539816432,0.269748905635579,"Seattle",FALSE,-0.00766228451691053,36,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-09-11,-0.0309164224080606,0.00442094874295305,0.276795634238791,0.0104864562901798,2003-09-07,2003,9,FALSE,141,TRUE,548,218611,0.00250673570863314,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,3139.8950848606,0.250673570863314,"Seattle",FALSE,-0.0261220633754767,37,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-09-18,-0.0229023582085508,0.0045960027353208,0.276084471661527,0.0103799780886674,2003-09-14,2003,9,FALSE,142,TRUE,600,218243,0.00274922907034819,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,3437.84133378898,0.274922907034819,"Seattle",FALSE,-0.00116156462670808,38,3,0,FALSE,TRUE,TRUE,NA
"R10",2003-09-25,-0.0138380833402441,0.00485927729549883,0.275285215864071,0.0102684517571626,2003-09-21,2003,9,FALSE,143,TRUE,716,221205,0.00323681652765534,11663285,0.187438722220382,0.93112096764743,FALSE,TRUE,4102.49065832152,0.323681652765534,"Seattle",TRUE,0.0483964369014632,39,3,-0.00431389984106639,TRUE,TRUE,TRUE,NA
"R2",2002-10-03,0.029491468929483,0.00916358358142878,0.60203436518581,0.0131465580799234,2002-09-29,2002,10,FALSE,92,TRUE,1086,198892,0.00546024978380226,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,37056.225283439,0.546024978380226,"New York",FALSE,-0.0560093868055835,40,3,0,FALSE,TRUE,TRUE,NA
"R2",2002-10-10,0.0425216463380276,0.00979712735990339,0.602437160100393,0.0129997294382324,2002-10-06,2002,10,FALSE,93,TRUE,1162,197826,0.00587384873575769,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,39649.4786181917,0.587384873575769,"New York",FALSE,-0.0150522865246249,41,3,0,FALSE,TRUE,TRUE,NA
"R2",2002-10-17,0.0557873445564799,0.0105156038481945,0.60284385817278,0.0128580039623611,2002-10-13,2002,10,FALSE,94,TRUE,1137,188764,0.00602339429128435,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,38796.4347580757,0.602339429128436,"New York",FALSE,-0.000504429044344445,42,3,0,FALSE,TRUE,TRUE,NA
"R2",2002-10-24,0.069096127659308,0.0112939392034055,0.603254070071815,0.0127250990761609,2002-10-20,2002,10,FALSE,95,TRUE,1408,223598,0.00629701517902665,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,48043.4302017331,0.629701517902665,"New York",TRUE,0.0264474478308495,43,3,0.0912322484979828,FALSE,TRUE,TRUE,NA
"R2",2002-10-31,0.0822549357682313,0.0121064583556416,0.603667406466343,0.0126045460877397,2002-10-27,2002,10,FALSE,96,TRUE,1563,221083,0.00706974303768268,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,53332.3021344523,0.706974303768268,"New York",TRUE,0.103306897301925,44,3,0.105983594145289,FALSE,TRUE,TRUE,NA
"R2",2002-11-07,0.0950728809339684,0.0129283925944907,0.60408347802521,0.0124996051548544,2002-11-03,2002,11,TRUE,97,FALSE,1561,222822,0.00700559190744181,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,53264.058625643,0.700559190744181,"New York",TRUE,0.096475712718971,45,3,0.12041253041917,FALSE,TRUE,TRUE,FALSE
"R2",2002-11-14,0.10736401156424,0.01373667212389,0.604501895417261,0.0124131763034162,2002-11-10,2002,11,TRUE,98,FALSE,1681,232343,0.00723499309210951,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,57358.6691541998,0.723499309210951,"New York",TRUE,0.11899741379369,46,3,0.134287888927064,FALSE,TRUE,TRUE,FALSE
"R2",2002-11-21,0.118950005363739,0.0145102864620787,0.604922269311342,0.0123477112128453,2002-11-17,2002,11,TRUE,99,FALSE,1639,232463,0.00705058439407562,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,55925.5554692049,0.705058439407562,"New York",TRUE,0.10013617009622,47,3,0.147390166829413,FALSE,TRUE,TRUE,FALSE
"R2",2002-11-28,0.129662751787075,0.0152304231218224,0.605344210376296,0.0123051316335095,2002-11-24,2002,11,TRUE,100,FALSE,1413,168324,0.0083945248449419,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,48214.0389737563,0.83945248449419,"New York",TRUE,0.234108274117894,48,3,0.159514381105847,TRUE,TRUE,TRUE,TRUE
"R2",2002-12-05,0.139346786605759,0.0158805102056202,0.60576732928097,0.0122867608219187,2002-12-01,2002,12,TRUE,101,FALSE,1642,209585,0.00783453014290145,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,56027.9207324189,0.783453014290145,"New York",TRUE,0.177685685009175,49,3,0.170472586608775,TRUE,TRUE,TRUE,TRUE
"R2",2002-12-12,0.147861543331973,0.0164462269660735,0.606191236694208,0.0122932740178081,2002-12-08,2002,12,TRUE,102,FALSE,1644,210255,0.00781907683527146,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,56096.1642412281,0.781907683527146,"New York",TRUE,0.175716446832938,50,3,0.180096148185477,FALSE,TRUE,TRUE,TRUE
"R2",2002-12-19,0.155083388894141,0.0169155098513566,0.606615543284856,0.0123246726544474,2002-12-15,2002,12,TRUE,103,FALSE,1768,214696,0.00823489957893952,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,60327.2617874035,0.823489957893952,"New York",TRUE,0.216874414609096,51,3,0.1882377882028,TRUE,TRUE,TRUE,TRUE
"R2",2002-12-26,0.160907414083767,0.0172785625668773,0.607039859721759,0.0123802848278198,2002-12-22,2002,12,TRUE,104,FALSE,1676,153869,0.0108923824812015,27690443,0.0701909699872037,0.417529728568046,FALSE,TRUE,57188.0603821766,1.08923824812015,"New York",TRUE,0.482198388398395,52,3,0.194773396714847,TRUE,TRUE,TRUE,TRUE
"R2",2003-01-02,0.165248952844391,0.0175278700010754,0.607463796673762,0.0124587919122686,2002-12-29,2003,1,TRUE,105,FALSE,1988,210309,0.00945275760904193,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,50448.7333879876,0.945275760904193,"New York",TRUE,0.337811964230431,1,3,0.199603578046499,TRUE,TRUE,TRUE,TRUE
"R2",2003-01-09,0.168044808400417,0.0176582126526964,0.607886964809711,0.0125582785947824,2003-01-05,2003,1,TRUE,106,FALSE,2494,325875,0.00765324127349444,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,63289.3063730588,0.765324127349444,"New York",TRUE,0.157437162539733,2,3,0.202654905199702,FALSE,TRUE,TRUE,TRUE
"R2",2003-01-16,0.169254168469086,0.0176666776904422,0.60830897479845,0.0126763014950295,2003-01-12,2003,1,TRUE,107,FALSE,2697,317147,0.0085039429665108,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,68440.761542959,0.85039429665108,"New York",TRUE,0.24208532185263,3,3,0.203880856742353,TRUE,TRUE,TRUE,TRUE
"R2",2003-01-23,0.168859196301535,0.0175526635281212,0.608729437308824,0.01280997028562,2003-01-19,2003,1,TRUE,108,FALSE,2784,302468,0.00920427946096777,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,70648.5280443448,0.920427946096777,"New York",TRUE,0.311698508787953,4,3,0.203262416816653,TRUE,TRUE,TRUE,TRUE
"R2",2003-01-30,0.166865288993549,0.0173178761101663,0.60914796300968,0.0129560349428777,2003-01-26,2003,1,TRUE,109,FALSE,3365,309057,0.0108879591790511,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,85392.3480133693,1.08879591790511,"New York",TRUE,0.479647954895431,5,3,0.200808326169475,TRUE,TRUE,TRUE,TRUE
"R2",2003-02-06,0.163300999325135,0.0169663166641587,0.609564162569862,0.0131109733351797,2003-02-02,2003,2,TRUE,110,FALSE,3628,244954,0.0148109440956261,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,92066.400770432,1.48109440956261,"New York",TRUE,0.87153024699275,6,3,0.196554979986886,TRUE,TRUE,TRUE,TRUE
"R2",2003-02-13,0.158217622260848,0.0165042623646703,0.609977646658215,0.0132710745336048,2003-02-09,2003,2,TRUE,111,FALSE,3534,286543,0.0123332274737125,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,89680.9978838773,1.23332274737125,"New York",TRUE,0.623345100713035,7,3,0.190565976495602,TRUE,TRUE,TRUE,TRUE
"R2",2003-02-20,0.151688452099146,0.0159402431034378,0.610388025943584,0.01343251469493,2003-02-16,2003,2,TRUE,112,FALSE,2119,208269,0.0101743418367592,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,53773.0714532926,1.01743418367592,"New York",TRUE,0.407046157732335,8,3,0.182931328581884,TRUE,TRUE,TRUE,TRUE
"R2",2003-02-27,0.143807721028692,0.0152850192697518,0.610794911094815,0.0135914238406896,2003-02-23,2003,2,TRUE,113,FALSE,2643,309753,0.00853260501108948,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,67070.4237145126,0.853260501108948,"New York",TRUE,0.242465590014133,9,3,0.173766358797406,TRUE,TRUE,TRUE,TRUE
"R2",2003-03-06,0.134689234463366,0.0145515668238652,0.611197912780753,0.0137439431442297,2003-03-02,2003,3,TRUE,114,FALSE,2582,291927,0.00884467692265532,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,65522.4495008973,0.884467692265532,"New York",TRUE,0.273269779484779,10,3,0.163210305438142,TRUE,TRUE,TRUE,TRUE
"R2",2003-03-13,0.124464722918984,0.0137550762648024,0.611596641670243,0.0138862733445044,2003-03-09,2003,3,TRUE,115,FALSE,2502,291856,0.00857272079381613,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,63492.3193846805,0.857272079381613,"New York",TRUE,0.24567543771137,11,3,0.151424672397997,TRUE,TRUE,TRUE,TRUE
"R2",2003-03-20,0.113281934299754,0.0129129696769182,0.61199070843213,0.0140147156178148,2003-03-16,2003,3,TRUE,116,FALSE,2688,309650,0.00868076860972065,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,68212.3719048846,0.868076860972065,"New York",TRUE,0.256086152539935,12,3,0.138591354866514,TRUE,TRUE,TRUE,TRUE
"R2",2003-03-27,0.101302494221856,0.0120449313447267,0.612379723735259,0.0141257066995889,2003-03-23,2003,3,TRUE,117,FALSE,2575,315622,0.00815849338765992,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,65344.8131157284,0.815849338765992,"New York",TRUE,0.203469615030733,13,3,0.12491055965752,TRUE,TRUE,TRUE,TRUE
"R2",2003-04-03,0.0886995653608211,0.0111729255920194,0.612763298248476,0.0142158503293361,2003-03-30,2003,4,TRUE,118,TRUE,2475,297373,0.00832288069192563,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,62807.1504704574,0.832288069192563,"New York",TRUE,0.219524770944087,14,3,0.110598499521179,TRUE,TRUE,TRUE,TRUE
"R2",2003-04-10,0.0756553397198947,0.0103211288910772,0.613141042640626,0.0142819472736725,2003-04-06,2003,4,TRUE,119,TRUE,2156,292486,0.00737129298496338,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,54712.0066320429,0.737129298496338,"New York",TRUE,0.123988255855713,15,3,0.095884752346406,TRUE,TRUE,TRUE,TRUE
"R2",2003-04-17,0.0623584001362126,0.00951561695979192,0.613523114913965,0.0143197063099256,2003-04-13,2003,4,TRUE,120,TRUE,1821,280413,0.00649399278920735,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,46210.836770385,0.649399278920735,"New York",TRUE,0.0358761640067696,16,3,0.0810090093774048,FALSE,TRUE,TRUE,FALSE
"R2",2003-04-24,0.0490009892352967,0.00878351676221739,0.613916376845647,0.014330580970349,2003-04-20,2003,4,TRUE,121,TRUE,1585,278735,0.00568640464957756,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,40221.9529275454,0.568640464957756,"New York",FALSE,-0.045275911887891,17,3,0,FALSE,TRUE,TRUE,FALSE
"R2",2003-05-01,0.0357762253847114,0.00815120586641215,0.614315494766858,0.0143204648921778,2003-04-27,2003,5,FALSE,122,TRUE,1680,304675,0.00551407237219988,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,42632.7324405529,0.551407237219989,"New York",FALSE,-0.0629082575468697,18,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-05-08,0.0228753059652769,0.00764119055780756,0.614715135008787,0.0142953490979948,2003-05-04,2003,5,FALSE,123,TRUE,1451,275677,0.00526340608755899,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,36821.4849828823,0.526340608755899,"New York",FALSE,-0.088374526252888,19,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-05-15,0.0104847384618972,0.00726781880590761,0.615109963902622,0.0142609732277494,2003-05-11,2003,5,FALSE,124,TRUE,1488,263904,0.0056384139687159,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,37760.4201616325,0.56384139687159,"New York",FALSE,-0.0512685670310322,20,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-05-22,-0.00121636052681521,0.00703307890482898,0.61549464777955,0.0142225255227211,2003-05-18,2003,5,FALSE,125,TRUE,1624,275483,0.00589510060511901,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,41211.6413592011,0.589510060511901,"New York",FALSE,-0.025984587267649,21,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-05-29,-0.012058859244536,0.00692465919876779,0.615863852970759,0.0141843919559497,2003-05-25,2003,5,FALSE,126,TRUE,1516,251850,0.00601945602541195,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,38470.9657023084,0.601945602541195,"New York",FALSE,-0.013918250429564,22,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-06-05,-0.02188606013333,0.00691784773713515,0.616212245807437,0.0141499609667874,2003-06-01,2003,6,FALSE,127,TRUE,1877,310196,0.00605101290796787,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,47631.9278517367,0.605101290796787,"New York",FALSE,-0.0111109550106507,23,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-06-12,-0.0305559691184268,0.00698065586883735,0.616534492620772,0.0141214935113738,2003-06-08,2003,6,FALSE,128,TRUE,1829,309326,0.00591285569269961,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,46413.8497820067,0.591285569269961,"New York",FALSE,-0.0252489233508112,24,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-06-19,-0.0379433519580202,0.00707978195218569,0.616825259741952,0.0141000685012795,2003-06-15,2003,6,FALSE,129,TRUE,1715,302073,0.00567743558676214,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,43520.9143663977,0.567743558676214,"New York",FALSE,-0.0490817010657378,25,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-06-26,-0.043941547878158,0.00718527015785351,0.617079213502164,0.0140856115083118,2003-06-22,2003,6,FALSE,130,TRUE,1687,296996,0.00568021118129537,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,42810.3688257218,0.568021118129537,"New York",FALSE,-0.0490580953726267,26,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-07-03,-0.0484640142277681,0.00727316815764273,0.617291020232596,0.0140770107442126,2003-06-29,2003,7,FALSE,131,TRUE,1626,263360,0.00617405832320778,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,41262.3946121065,0.617405832320778,"New York",TRUE,0.000114812088181426,27,3,-0.0342086046387884,TRUE,TRUE,TRUE,NA
"R2",2003-07-10,-0.0514455797842173,0.00732660723979389,0.617455346264437,0.0140723200843792,2003-07-06,2003,7,FALSE,132,TRUE,1945,315943,0.00615617374019997,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,49357.538450521,0.615617374019997,"New York",FALSE,-0.00183797224443938,28,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-07-17,-0.0528433885591063,0.00733603584257625,0.617566857928873,0.0140690456958225,2003-07-13,2003,7,FALSE,133,TRUE,1677,303201,0.00553098439648946,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,42556.6025611947,0.553098439648946,"New York",FALSE,-0.0644684182799271,29,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-07-24,-0.0526375204361618,0.0072991736294878,0.617620221557093,0.014064511735128,2003-07-20,2003,7,FALSE,134,TRUE,1463,275894,0.00530276120539048,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,37126.0045003148,0.530276120539048,"New York",FALSE,-0.0873441010180452,30,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-07-31,-0.0508312796531826,0.00722098778160209,0.617610103480284,0.0140563020282382,2003-07-27,2003,7,FALSE,135,TRUE,1748,306360,0.00570570570570571,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,44358.3430393372,0.570570570570571,"New York",FALSE,-0.0470395329097137,31,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-08-07,-0.0474511469502635,0.00711376116132004,0.617500794099135,0.0140314124536288,2003-08-03,2003,8,FALSE,136,TRUE,1848,326640,0.00565760470242469,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,46896.0056846082,0.565760470242469,"New York",FALSE,-0.0517403238566663,32,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-08-14,-0.0425463960772823,0.00699710539798707,0.617265239487892,0.0139798635852383,2003-08-10,2003,8,FALSE,137,TRUE,1782,310016,0.00574809042113955,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,45221.1483387293,0.574809042113955,"New York",FALSE,-0.0424561973739364,33,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-08-21,-0.0361883802143651,0.00689751834941932,0.616911089488081,0.0139044892454317,2003-08-17,2003,8,FALSE,138,TRUE,1876,322737,0.00581278254430078,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,47606.551225284,0.581278254430078,"New York",FALSE,-0.035632835058003,34,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-08-28,-0.0284694986393478,0.00684681629600322,0.616445993941228,0.0138083785614133,2003-08-24,2003,8,FALSE,139,TRUE,1915,316140,0.00605744290504207,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,48596.2396569397,0.605744290504207,"New York",FALSE,-0.0107017034370211,35,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-09-04,-0.0195018586068952,0.00687871280195944,0.615877602688861,0.0136948400607876,2003-08-31,2003,9,FALSE,140,TRUE,1675,289292,0.00578999764943379,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,42505.8493082893,0.578999764943379,"New York",FALSE,-0.0368778377454816,36,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-09-11,-0.00941565181786315,0.00702341343694228,0.615213565572504,0.0135673677209874,2003-09-07,2003,9,FALSE,141,TRUE,2099,342273,0.00613253163410494,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,53265.5389242384,0.613253163410494,"New York",FALSE,-0.00196040216201021,37,3,0,FALSE,TRUE,TRUE,NA
"R2",2003-09-18,0.00164273100922065,0.00730151586103075,0.614461532433685,0.0134296063195938,2003-09-14,2003,9,FALSE,142,TRUE,2170,337009,0.00643899717811691,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,55067.2794023808,0.643899717811691,"New York",TRUE,0.0294381853780054,38,3,0.0159537020968409,TRUE,TRUE,TRUE,NA
"R2",2003-09-25,0.0135128201598916,0.00771977135121413,0.61362915311393,0.0132853136521543,2003-09-21,2003,9,FALSE,143,TRUE,2285,345607,0.00661155590019878,27777341,0.0837735395099682,0.470391264482631,FALSE,TRUE,57985.5914444424,0.661155590019878,"New York",TRUE,0.047526436905948,39,3,0.0286435720082713,TRUE,TRUE,TRUE,NA
"R3",2002-10-03,0.0154453691604934,0.00608912956585783,0.378330516225547,0.0100343490117849,2002-09-29,2002,10,FALSE,92,TRUE,2109,531249,0.00396988982567497,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,17915.6706529428,0.396988982567497,"Philadelphia",TRUE,0.0186584663419492,40,3,0.0273800631095747,FALSE,TRUE,TRUE,NA
"R3",2002-10-10,0.02712657255086,0.0065101144478633,0.378515636099163,0.00992227938666351,2002-10-06,2002,10,FALSE,93,TRUE,2087,519197,0.00401966883475829,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,17728.7836191046,0.401966883475829,"Philadelphia",TRUE,0.023451247376666,41,3,0.0398863968686721,FALSE,TRUE,TRUE,NA
"R3",2002-10-17,0.0391837038660587,0.00698753645076767,0.378674972749842,0.00981410484545599,2002-10-13,2002,10,FALSE,94,TRUE,1778,491474,0.00361768882992793,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,15103.8702801955,0.361768882992793,"Philadelphia",FALSE,-0.0169060897570494,42,3,0,FALSE,TRUE,TRUE,NA
"R3",2002-10-24,0.0514418783869367,0.00750473420222076,0.3788103519043,0.00971266277937325,2002-10-20,2002,10,FALSE,95,TRUE,2442,588014,0.00415296234443398,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,20744.460756039,0.415296234443398,"Philadelphia",TRUE,0.0364858825390973,43,3,0.0661511574232894,FALSE,TRUE,TRUE,NA
"R3",2002-10-31,0.0637232998985169,0.00804464681923811,0.37892359928925,0.00962064852340763,2002-10-27,2002,10,FALSE,96,TRUE,2406,592818,0.00405858121716952,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,20438.6456097583,0.405858121716952,"Philadelphia",TRUE,0.0269345224277015,44,3,0.0794908076642236,FALSE,TRUE,TRUE,NA
"R3",2002-11-07,0.0758498355242765,0.00859081568761728,0.379016540631407,0.00954055045212607,2002-11-03,2002,11,TRUE,97,FALSE,2656,606309,0.00438060460920092,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,22562.3619033741,0.438060460920092,"Philadelphia",TRUE,0.0590439202886848,45,3,0.0926878342720064,FALSE,TRUE,TRUE,FALSE
"R3",2002-11-14,0.087645595435939,0.00912791110844344,0.379091001657484,0.00947458206292896,2002-11-10,2002,11,TRUE,98,FALSE,2574,608738,0.00422842010848674,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,21865.7829590681,0.422842010848674,"Philadelphia",TRUE,0.0437510091911893,46,3,0.105536301208488,FALSE,TRUE,TRUE,FALSE
"R3",2002-11-21,0.0989394800795737,0.00964197178103695,0.379148808094197,0.00942461464462199,2002-11-17,2002,11,TRUE,99,FALSE,2534,601302,0.00421418854419244,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,21525.9883520896,0.421418854419244,"Philadelphia",TRUE,0.0422700463250467,47,3,0.117837744770406,FALSE,TRUE,TRUE,FALSE
"R3",2002-11-28,0.109567658029225,0.0101204969548773,0.379191785668258,0.00939211500804542,2002-11-24,2002,11,TRUE,100,FALSE,2166,416672,0.0051983334613317,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,18399.8779678872,0.51983334613317,"Philadelphia",TRUE,0.140641560464911,48,3,0.129403832060785,TRUE,TRUE,TRUE,FALSE
"R3",2002-12-05,0.119375938583943,0.0105524747337844,0.379221760106383,0.00937809315274224,2002-12-01,2002,12,TRUE,101,FALSE,2207,512511,0.00430624903660604,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,18748.1674400401,0.430624903660604,"Philadelphia",TRUE,0.0514031435542212,49,3,0.14005878906216,FALSE,TRUE,TRUE,FALSE
"R3",2002-12-12,0.128222004748404,0.0109283890932015,0.379240557135285,0.00938306446769314,2002-12-08,2002,12,TRUE,102,FALSE,2146,519130,0.00413383930807312,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,18229.9806643979,0.413383930807312,"Philadelphia",TRUE,0.0341433736720267,50,3,0.149641647371079,FALSE,TRUE,TRUE,FALSE
"R3",2002-12-19,0.135977474259225,0.0112402238973625,0.37925000248168,0.00940703004686741,2002-12-15,2002,12,TRUE,103,FALSE,2191,510123,0.00429504256816493,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,18612.2495972487,0.429504256816493,"Philadelphia",TRUE,0.0502542543348137,51,3,0.158008313098055,FALSE,TRUE,TRUE,FALSE
"R3",2002-12-26,0.142529758809318,0.0114814695851874,0.379251921872279,0.00944947704733169,2002-12-22,2002,12,TRUE,104,FALSE,2039,340499,0.00598827015644686,28243034,0.104403703824442,1.12752869601644,FALSE,TRUE,17321.0300907303,0.598827015644686,"Philadelphia",TRUE,0.219575093772407,52,3,0.165033439196285,TRUE,TRUE,TRUE,FALSE
"R3",2003-01-02,0.147783694545098,0.0116471324238655,0.379248141033799,0.00950939900412582,2002-12-29,2003,1,TRUE,105,FALSE,2412,449211,0.00536941437320101,28436704,0.129450025775639,1.09521188644034,FALSE,TRUE,17012.8476779414,0.536941437320101,"Philadelphia",TRUE,0.157693296286302,1,3,0.170612074095874,FALSE,TRUE,TRUE,FALSE
"R3",2003-01-09,0.151662920223792,0.0117337440956667,0.379240485692953,0.00958533401983863,2003-01-05,2003,1,TRUE,106,FALSE,2988,630115,0.0047419915412266,28436704,0.129450025775639,1.09521188644034,FALSE,TRUE,21075.6172726736,0.47419915412266,"Philadelphia",TRUE,0.0949586684297067,2,3,0.174661058651299,FALSE,TRUE,TRUE,FALSE
"R3",2003-01-16,0.154110983072439,0.0117393690469923,0.379230781576456,0.00967541714009433,2003-01-12,2003,1,TRUE,107,FALSE,3235,608360,0.00531757511999474,28436704,0.129450025775639,1.09521188644034,FALSE,TRUE,22817.8118731925,0.531757511999474,"Philadelphia",TRUE,0.152526730423018,3,3,0.177120146404544,FALSE,TRUE,TRUE,FALSE
"R3",2003-01-23,0.155092156333615,0.0116636075285268,0.379220854411021,0.00977744227006483,2003-01-19,2003,1,TRUE,108,FALSE,3526,599279,0.00588373695724362,28436704,0.129450025775639,1.09521188644034,FALSE,TRUE,24870.3569288645,0.588373695724362,"Philadelphia",TRUE,0.209152841313341,4,3,0.177952827089528,TRUE,TRUE,TRUE,TRUE
